,edad,ocupacion,estadocivil,estudios,descubierto,saldoanual,hipoteca,prestamo,canalcontacto,dia,mes,duracion,contactosactuales,contactoanterior,contactosprevios,contrata,contratanum,Anomaly,Anomaly_Score,Label,Score,perfil
1900,29,management,married,tertiary,0,8,1,0,cellular,14,may,41,2,-1,0,no,0,0,-0.11496928017642087,no,0.7194,No interesante
1901,41,blue-collar,married,secondary,0,356,1,0,cellular,14,may,90,5,-1,0,no,0,0,-0.13400533199374942,no,0.709,No interesante
1902,39,services,single,secondary,0,26,1,0,cellular,14,may,166,3,-1,0,no,0,0,-0.1308336914762092,no,0.7001,No interesante
1903,37,services,married,secondary,0,4954,1,0,cellular,14,may,290,4,356,3,no,0,0,-0.07378642274247899,no,0.5082,Periferia
1904,29,blue-collar,married,secondary,0,59,1,1,cellular,14,may,100,3,356,2,no,0,0,-0.0527443775604976,no,0.6888,No interesante
1905,29,blue-collar,single,secondary,0,555,1,0,cellular,15,may,133,4,-1,0,no,0,0,-0.12797264109132556,no,0.6831,No interesante
1906,31,services,single,secondary,0,342,1,0,cellular,15,may,117,5,366,7,no,0,0,-0.060845439252530775,no,0.6716,No interesante
1907,38,management,married,secondary,0,10357,0,0,cellular,15,may,103,3,-1,0,no,0,0,-0.0840173026299803,no,0.5899,Periferia
1908,23,admin.,single,secondary,0,738,1,0,cellular,15,may,347,1,-1,0,no,0,0,-0.11999280694063902,no,0.5464,Periferia
1909,28,blue-collar,married,secondary,0,8,1,0,cellular,15,may,196,1,-1,0,no,0,0,-0.1358367547715233,no,0.6855,No interesante
1910,29,blue-collar,married,secondary,0,940,1,1,cellular,15,may,382,1,-1,0,yes,1,0,-0.0507532328929482,no,0.5622,Periferia
1911,28,services,single,secondary,0,113,1,1,cellular,15,may,270,1,-1,0,no,0,0,-0.09314245983692436,no,0.5947,Periferia
1912,28,blue-collar,married,secondary,0,1325,1,0,cellular,15,may,242,1,-1,0,no,0,0,-0.1322649613749181,no,0.5841,Periferia
1913,27,management,single,tertiary,0,212,1,0,cellular,15,may,373,1,-1,0,no,0,0,-0.10686247922400603,no,0.5174,Periferia
1914,31,blue-collar,single,secondary,0,178,1,0,cellular,15,may,415,1,360,5,no,0,0,-0.06653408736818718,yes,0.5848,Periferia
1915,28,student,single,tertiary,0,221,1,0,cellular,15,may,176,1,-1,0,no,0,0,-0.09186342624206267,no,0.641,No interesante
1916,30,admin.,single,secondary,1,-228,1,0,cellular,15,may,101,1,371,1,no,0,0,-0.03581765116557223,no,0.6932,No interesante
1917,32,blue-collar,single,secondary,0,2597,1,0,cellular,15,may,233,1,368,1,no,0,0,-0.08764996733344388,yes,0.5058,Periferia
1918,43,blue-collar,married,secondary,0,3549,1,0,cellular,15,may,7,5,-1,0,no,0,0,-0.11744979748904286,no,0.7132,No interesante
1919,25,student,single,tertiary,0,1433,1,0,cellular,15,may,520,1,-1,0,no,0,0,-0.08213879430046661,yes,0.5974,Periferia
1920,22,student,single,secondary,0,2589,1,0,cellular,15,may,239,1,352,1,no,0,0,-0.0656722961518254,yes,0.5144,Periferia
1921,29,blue-collar,single,primary,0,722,1,0,cellular,15,may,78,1,359,1,no,0,0,-0.06526062231099837,no,0.6801,No interesante
1922,27,services,single,secondary,0,353,1,0,cellular,15,may,663,1,-1,0,yes,1,0,-0.06545827988501185,yes,0.6043,Plasma
1923,32,services,married,secondary,0,118,1,0,cellular,15,may,20,6,-1,0,no,0,0,-0.12647551552599534,no,0.7214,No interesante
1924,40,admin.,single,secondary,0,50,0,0,cellular,15,may,837,1,-1,0,yes,1,0,-0.06248023590732321,yes,0.6136,Plasma
1925,41,blue-collar,divorced,secondary,0,2540,1,0,cellular,15,may,82,2,366,1,no,0,0,-0.052521256032851286,no,0.6705,No interesante
1926,52,technician,divorced,secondary,0,144,1,0,cellular,15,may,362,1,-1,0,no,0,0,-0.08977334748159127,no,0.5706,Periferia
1927,42,admin.,divorced,secondary,0,241,1,0,cellular,15,may,1012,3,-1,0,yes,1,0,-0.023433946081431182,yes,0.5784,Periferia
1928,35,admin.,divorced,secondary,0,-133,1,0,cellular,15,may,160,2,-1,0,no,0,0,-0.09990391880562847,no,0.7173,No interesante
1929,28,technician,single,tertiary,0,-594,1,1,cellular,15,may,296,2,353,2,no,0,0,-0.03380957206010449,no,0.5636,Periferia
1930,26,admin.,single,secondary,0,140,1,0,cellular,15,may,103,5,-1,0,no,0,0,-0.1228944651104622,no,0.6867,No interesante
1931,32,blue-collar,single,secondary,0,138,1,0,cellular,15,may,215,2,-1,0,no,0,0,-0.13296489288968416,no,0.5891,Periferia
1932,38,management,married,tertiary,0,676,0,0,cellular,15,may,59,3,-1,0,no,0,0,-0.10660170868149432,no,0.6061,No interesante
1933,31,admin.,single,secondary,0,862,1,0,cellular,15,may,47,2,-1,0,no,0,0,-0.12934063413196514,no,0.6934,No interesante
1934,25,retired,single,secondary,0,366,0,1,cellular,15,may,102,2,364,2,no,0,0,-0.02059949859123028,no,0.5373,Periferia
1935,57,retired,married,secondary,1,32,1,0,cellular,15,may,476,3,-1,0,no,0,0,-0.04932240070234434,yes,0.5281,Periferia
1936,44,blue-collar,single,primary,0,-234,1,1,cellular,15,may,71,3,347,1,no,0,0,-0.02944573830728048,no,0.7403,No interesante
1938,38,management,married,secondary,0,341,0,0,cellular,15,may,136,3,346,2,no,0,0,-0.07073412133480816,yes,0.5023,Periferia
1939,26,self-employed,married,secondary,0,492,1,1,cellular,15,may,439,4,-1,0,no,0,0,-0.08549434287267678,yes,0.5116,Periferia
1940,34,services,married,secondary,0,190,1,0,cellular,15,may,121,3,-1,0,no,0,0,-0.13661939471820805,no,0.7009,No interesante
1941,32,management,married,tertiary,0,91,0,0,cellular,18,may,126,2,356,2,no,0,0,-0.052630049064846814,no,0.5242,Periferia
1942,28,blue-collar,single,secondary,0,171,1,0,cellular,18,may,523,2,-1,0,no,0,0,-0.12204164925688055,yes,0.5871,Periferia
1943,29,technician,single,secondary,0,-2,1,1,cellular,18,may,9,5,-1,0,no,0,0,-0.0836290436911708,no,0.715,No interesante
1944,34,admin.,married,secondary,0,95,1,0,cellular,18,may,114,4,364,22,no,0,0,-0.0361800284072728,no,0.677,No interesante
1945,32,blue-collar,married,secondary,0,36,1,0,cellular,18,may,116,4,-1,0,no,0,0,-0.1337492590167877,no,0.7224,No interesante
1946,35,blue-collar,married,secondary,0,305,1,0,cellular,18,may,7,7,367,25,no,0,0,-0.01772934783885094,no,0.6921,No interesante
1947,28,technician,married,secondary,0,1944,1,0,telephone,18,may,21,7,-1,0,no,0,0,-0.08157135261207342,no,0.7779,No interesante
1948,26,blue-collar,single,secondary,0,384,1,0,cellular,18,may,16,1,364,2,no,0,0,-0.08187621909055097,no,0.6563,No interesante
1949,41,blue-collar,married,primary,0,-75,1,0,cellular,18,may,115,1,-1,0,no,0,0,-0.11592138146358,no,0.7314,No interesante
1950,43,management,single,tertiary,0,776,0,0,telephone,18,may,52,9,-1,0,no,0,0,-0.05185972629153957,no,0.7228,No interesante
1951,32,blue-collar,single,secondary,0,218,1,0,cellular,18,may,134,1,-1,0,no,0,0,-0.13239535161208765,no,0.6715,No interesante
1952,44,blue-collar,single,primary,0,343,1,1,cellular,18,may,19,7,-1,0,no,0,0,-0.06678302102083633,no,0.7327,No interesante
1953,30,technician,married,secondary,0,1211,1,0,cellular,18,may,176,1,-1,0,no,0,0,-0.13386404121251227,no,0.6537,No interesante
1954,47,technician,married,secondary,0,179,1,0,cellular,18,may,55,1,-1,0,no,0,0,-0.13188813581928455,no,0.7056,No interesante
1955,38,entrepreneur,single,tertiary,1,-38,1,0,cellular,18,may,119,4,-1,0,no,0,0,-0.0670325038476185,no,0.7162,No interesante
1956,22,student,single,secondary,0,330,1,0,cellular,18,may,105,1,-1,0,no,0,0,-0.10620403447198253,no,0.6728,No interesante
1957,31,management,single,tertiary,0,518,1,0,cellular,18,may,399,1,-1,0,no,0,0,-0.11057730693018136,yes,0.5383,Periferia
1958,30,blue-collar,divorced,primary,0,53,1,0,cellular,18,may,116,1,-1,0,no,0,0,-0.07142720809269533,no,0.7199,No interesante
1959,32,blue-collar,single,secondary,0,1670,1,0,cellular,18,may,183,1,-1,0,no,0,0,-0.12848892170730775,no,0.6396,No interesante
1960,23,blue-collar,single,secondary,0,817,1,0,cellular,18,may,123,1,-1,0,no,0,0,-0.1249077975612478,no,0.6747,No interesante
1961,21,student,single,tertiary,0,2764,1,0,cellular,18,may,78,2,354,2,no,0,0,-0.031366598765153075,no,0.6488,No interesante
1962,34,blue-collar,married,primary,0,392,1,0,cellular,18,may,180,3,360,1,no,0,0,-0.07586109506470158,no,0.6141,No interesante
1964,34,technician,married,secondary,0,966,1,0,cellular,18,may,16,4,273,7,no,0,0,-0.07159255910374096,no,0.6706,No interesante
1965,30,admin.,single,secondary,0,3068,1,0,cellular,18,may,227,2,-1,0,no,0,0,-0.12434321035342112,no,0.5685,Periferia
1966,30,management,single,tertiary,0,2017,1,0,cellular,18,may,213,4,-1,0,no,0,0,-0.10774613823023864,no,0.5873,Periferia
1967,32,admin.,single,secondary,0,2692,1,0,cellular,18,may,99,2,-1,0,no,0,0,-0.12560875927282916,no,0.6795,No interesante
1970,23,student,single,secondary,0,2530,1,0,cellular,18,may,194,3,364,3,no,0,0,-0.0507727755293092,no,0.565,Periferia
1972,32,blue-collar,single,secondary,0,258,1,0,cellular,18,may,291,2,-1,0,no,0,0,-0.13187807352768174,no,0.5722,Periferia
1973,22,services,married,secondary,0,817,1,0,cellular,18,may,128,3,-1,0,no,0,0,-0.12824383781785342,no,0.6892,No interesante
1974,46,services,married,primary,0,116,1,0,cellular,18,may,267,4,341,3,no,0,0,-0.06508487827438536,no,0.5456,Periferia
1975,54,technician,married,tertiary,0,1188,1,0,cellular,22,may,89,1,-1,0,no,0,0,-0.11504450812232506,no,0.6885,No interesante
1976,49,unemployed,married,tertiary,0,377,0,0,cellular,22,may,158,1,59,2,no,0,0,-0.06076570739410692,yes,0.5515,Periferia
1977,28,student,single,secondary,0,5916,0,0,cellular,22,may,259,1,63,5,no,0,0,-0.0597515307035118,yes,0.7011,Plasma
1978,54,management,married,tertiary,0,511,0,0,cellular,22,may,264,2,94,3,no,0,0,-0.07744555726695163,yes,0.6889,Plasma
1979,43,admin.,single,secondary,0,733,1,0,cellular,25,may,282,1,187,3,yes,1,0,-0.03941675259895544,yes,0.5493,Periferia
1980,35,admin.,married,secondary,0,514,1,0,cellular,25,may,56,1,185,1,no,0,0,-0.10904514971389824,no,0.6397,No interesante
1981,34,housemaid,married,tertiary,0,11219,0,0,cellular,25,may,112,1,-1,0,no,0,0,-0.05319469550125766,no,0.5879,Periferia
1982,33,blue-collar,single,secondary,0,4464,1,0,cellular,25,may,217,1,-1,0,no,0,0,-0.1064978338116177,no,0.5801,Periferia
1983,29,technician,single,secondary,0,6,0,0,cellular,25,may,315,1,-1,0,yes,1,0,-0.07127871648570455,yes,0.522,Periferia
1984,27,management,single,tertiary,0,207,0,0,telephone,26,may,240,4,-1,0,no,0,0,-0.05272179617903372,no,0.5585,Periferia
1985,34,management,married,tertiary,0,402,0,0,cellular,26,may,147,1,-1,0,no,0,0,-0.10616871046673236,no,0.5768,Periferia
1986,60,housemaid,divorced,secondary,0,2063,0,0,cellular,27,may,95,1,99,2,no,0,0,-0.04273805923310803,yes,0.511,Periferia
1987,25,admin.,single,secondary,0,425,0,0,cellular,27,may,100,1,-1,0,no,0,0,-0.11054074453967017,no,0.5735,Periferia
1988,60,management,married,tertiary,0,261,1,1,cellular,1,jun,128,1,192,1,no,0,0,-0.029206145142106173,no,0.5724,Periferia
1989,53,admin.,married,secondary,0,2851,0,1,telephone,1,jun,89,1,119,1,no,0,0,-0.019774773563310918,no,0.6022,No interesante
1990,60,management,married,tertiary,0,3824,0,0,cellular,1,jun,195,3,-1,0,no,0,0,-0.07365298052198005,yes,0.5158,Periferia
1991,32,admin.,single,secondary,0,6981,1,0,cellular,2,jun,154,1,194,3,no,0,0,-0.050420576938714656,no,0.5194,Periferia
1992,48,blue-collar,married,secondary,0,238,1,1,cellular,2,jun,118,2,81,1,no,0,0,-0.07708049579310683,no,0.5647,Periferia
1993,38,admin.,single,secondary,0,626,0,0,cellular,2,jun,132,4,-1,0,no,0,0,-0.1063024797121771,no,0.5643,Periferia
1994,56,retired,married,secondary,0,0,0,0,cellular,2,jun,71,3,-1,0,no,0,0,-0.07784388692764349,no,0.6219,No interesante
1995,52,management,divorced,tertiary,0,2104,0,0,cellular,3,jun,210,2,-1,0,yes,1,0,-0.01592267668852415,yes,0.562,Periferia
1996,32,services,single,tertiary,0,785,0,0,cellular,3,jun,273,1,-1,0,no,0,0,-0.09845849619863534,yes,0.5919,Periferia
1997,30,admin.,married,tertiary,0,4168,0,0,cellular,3,jun,198,1,-1,0,no,0,0,-0.09379546506541103,yes,0.5179,Periferia
1998,42,unemployed,married,tertiary,0,576,0,0,cellular,3,jun,447,2,96,1,yes,1,0,-0.026530050380417225,yes,0.735,Plasma
1999,33,admin.,single,secondary,0,16,1,1,cellular,3,jun,102,1,-1,0,no,0,0,-0.08646591224119915,no,0.6599,No interesante
2000,30,management,single,tertiary,0,4,1,0,cellular,4,jun,105,1,-1,0,no,0,0,-0.0955345047443532,no,0.6469,No interesante
2002,31,management,single,tertiary,0,617,0,0,cellular,4,jun,1161,1,97,2,yes,1,0,-0.019469988469016097,yes,0.7569,Nucleo
2003,27,student,single,secondary,0,538,0,0,cellular,4,jun,124,2,-1,0,yes,1,0,-0.04265336663492758,no,0.5311,Periferia
2004,23,admin.,single,tertiary,0,230,0,0,cellular,5,jun,264,1,-1,0,no,0,0,-0.09396094211145843,yes,0.6112,Plasma
2005,34,services,single,tertiary,0,88,0,0,cellular,5,jun,206,1,99,1,no,0,0,-0.08737534529863766,yes,0.6865,Plasma
2006,59,retired,married,primary,0,0,0,0,cellular,5,jun,493,2,-1,0,yes,1,0,-0.030548670810145062,yes,0.6101,Plasma
2007,30,technician,single,tertiary,0,0,1,0,cellular,5,jun,159,2,-1,0,yes,1,0,-0.050511404257480234,no,0.6312,No interesante
2008,31,admin.,single,tertiary,0,516,0,0,cellular,5,jun,227,1,-1,0,no,0,0,-0.10482482524118286,yes,0.5894,Periferia
2009,57,management,married,tertiary,0,256,0,0,cellular,5,jun,304,2,91,1,yes,1,0,-0.05094985851688438,yes,0.7261,Plasma
2010,33,technician,single,secondary,0,66,0,0,cellular,5,jun,157,2,-1,0,yes,1,0,-0.07192446460716917,no,0.549,Periferia
2011,36,blue-collar,divorced,secondary,0,64,0,0,cellular,8,jun,143,2,-1,0,no,0,0,-0.07995015033635439,no,0.5621,Periferia
2012,37,self-employed,single,tertiary,0,1758,0,0,cellular,8,jun,98,2,-1,0,no,0,0,-0.10689819490510276,no,0.5473,Periferia
2013,31,technician,single,tertiary,0,252,0,0,cellular,8,jun,107,3,-1,0,yes,1,0,-0.06473188985715966,no,0.5573,Periferia
2014,31,management,single,tertiary,0,5205,0,0,cellular,9,jun,529,2,-1,0,yes,1,0,-0.04757500812945742,yes,0.6623,Plasma
2015,50,management,divorced,tertiary,0,151,0,0,cellular,9,jun,103,4,-1,0,no,0,0,-0.05715131953421865,no,0.592,Periferia
2016,25,technician,single,tertiary,0,3630,0,0,telephone,9,jun,221,7,-1,0,yes,1,0,-0.004740972216665361,no,0.538,Periferia
2017,50,management,married,tertiary,0,1612,0,0,cellular,15,jun,532,2,98,2,yes,1,0,-0.04932340817610848,yes,0.7467,Plasma
2018,47,management,single,tertiary,0,372,0,0,cellular,15,jun,257,1,-1,0,yes,1,0,-0.0701578951217331,yes,0.592,Periferia
2019,30,technician,single,secondary,0,2567,0,0,cellular,18,jun,813,4,-1,0,yes,1,0,-0.04802521463672349,yes,0.6355,Plasma
2021,26,unemployed,single,secondary,0,771,0,0,cellular,22,jun,113,1,109,1,no,0,0,-0.06823097797121225,yes,0.5558,Periferia
2022,61,retired,married,secondary,0,3340,0,0,cellular,30,jun,224,1,-1,0,no,0,0,-0.08178252421335458,yes,0.6183,Plasma
2023,69,retired,divorced,secondary,0,1806,0,0,cellular,1,jul,148,2,-1,0,no,0,0,-0.03368877118987645,no,0.5022,Periferia
2024,41,technician,single,tertiary,0,1567,0,0,cellular,1,jul,291,2,-1,0,no,0,0,-0.09080336379706873,yes,0.5861,Periferia
2025,25,admin.,single,secondary,0,285,0,0,cellular,3,jul,658,3,-1,0,yes,1,0,-0.05701057950464855,yes,0.6648,Plasma
2026,25,services,divorced,secondary,0,1694,0,0,cellular,7,jul,159,2,-1,0,no,0,0,-0.07097691347297685,no,0.525,Periferia
2027,52,technician,married,tertiary,0,2557,0,0,cellular,8,jul,340,1,156,1,yes,1,0,-0.04546061412154007,yes,0.7215,Plasma
2028,34,technician,single,tertiary,0,144,1,1,cellular,21,jul,213,3,89,16,no,0,0,-0.0346837887831663,yes,0.534,Periferia
2029,55,technician,married,secondary,0,0,0,0,cellular,27,jul,506,2,-1,0,no,0,0,-0.09981875775137887,yes,0.5958,Periferia
2030,32,services,married,secondary,0,1016,0,0,cellular,30,jul,141,2,-1,0,no,0,0,-0.11286353246816687,no,0.549,Periferia
2031,62,retired,married,secondary,0,3,0,0,cellular,4,aug,151,1,-1,0,no,0,0,-0.09300432185526393,no,0.5442,Periferia
2032,58,housemaid,married,primary,0,4605,0,0,cellular,4,aug,197,1,-1,0,no,0,0,-0.06934906726466022,no,0.5197,Periferia
2033,29,technician,single,secondary,0,382,0,0,cellular,5,aug,409,4,-1,0,yes,1,0,-0.07170202855884811,yes,0.6192,Plasma
2034,43,management,married,tertiary,0,1791,0,0,cellular,5,aug,254,1,-1,0,yes,1,0,-0.07889893114190487,yes,0.5777,Periferia
2035,34,management,married,tertiary,0,0,1,0,cellular,7,aug,262,1,99,2,yes,1,0,-0.05934281004181841,yes,0.6194,Plasma
2036,73,retired,divorced,secondary,0,1092,0,0,cellular,7,aug,390,2,-1,0,no,0,0,-0.030747781236618976,yes,0.6613,Plasma
2037,34,technician,married,tertiary,0,7050,0,0,cellular,7,aug,130,1,-1,0,yes,1,0,-0.06522280838016054,no,0.5586,Periferia
2038,71,retired,married,primary,0,2600,0,0,cellular,7,aug,212,1,-1,0,yes,1,0,-0.01797301125439149,yes,0.5896,Periferia
2039,41,management,married,tertiary,0,2226,0,0,cellular,7,aug,182,2,99,1,yes,1,0,-0.06617356310922767,yes,0.6748,Plasma
2040,63,management,married,tertiary,0,5112,0,0,telephone,10,aug,255,3,-1,0,no,0,0,-0.04192308380381693,yes,0.5298,Periferia
2041,28,blue-collar,single,tertiary,0,1984,1,0,cellular,10,aug,89,1,98,3,no,0,0,-0.07199015188260077,no,0.513,Periferia
2042,23,student,single,tertiary,0,0,0,0,cellular,10,aug,213,1,-1,0,yes,1,0,-0.044324793363598125,yes,0.5347,Periferia
2043,42,blue-collar,married,secondary,0,413,1,0,cellular,11,aug,589,2,-1,0,yes,1,0,-0.07320950314703267,yes,0.6023,Plasma
2044,21,student,single,secondary,0,123,0,0,telephone,12,aug,449,1,-1,0,yes,1,0,-0.0039012589466306258,yes,0.5364,Periferia
2045,57,admin.,single,secondary,0,2223,0,0,cellular,12,aug,1064,1,-1,0,yes,1,0,-0.03178248605699269,yes,0.6529,Plasma
2046,28,unemployed,single,secondary,0,16,0,0,cellular,12,aug,119,4,-1,0,no,0,0,-0.09368376566747977,no,0.6199,No interesante
2048,38,blue-collar,single,secondary,0,0,0,0,cellular,13,aug,255,2,105,1,no,0,0,-0.11044164079117702,yes,0.6843,Plasma
2049,77,retired,married,tertiary,0,699,0,0,cellular,13,aug,425,2,-1,0,yes,1,0,-0.05116764633834675,yes,0.6665,Plasma
2050,26,student,single,secondary,0,611,0,0,cellular,13,aug,138,2,69,3,no,0,0,-0.08323453553496868,yes,0.6292,Plasma
2051,66,retired,married,secondary,0,4785,0,0,cellular,13,aug,72,3,-1,0,no,0,0,-0.07359294315761357,no,0.5681,Periferia
2052,42,management,single,tertiary,0,3371,1,1,cellular,13,aug,284,1,92,2,no,0,0,-0.057243312796841576,yes,0.5926,Periferia
2053,34,management,single,tertiary,0,2279,0,0,cellular,13,aug,284,1,-1,0,no,0,0,-0.10812216945752644,yes,0.5813,Periferia
2054,21,student,single,secondary,0,6844,0,0,cellular,14,aug,126,3,127,7,no,0,0,-0.0329654031227028,yes,0.5821,Periferia
2055,63,retired,divorced,secondary,0,4833,0,0,cellular,14,aug,415,1,-1,0,no,0,0,-0.022383431477116026,yes,0.6671,Plasma
2056,51,blue-collar,married,secondary,0,1797,1,0,cellular,20,aug,168,1,-1,0,no,0,0,-0.1126595938310691,no,0.6164,No interesante
2057,33,management,single,tertiary,0,8514,0,0,cellular,20,aug,131,1,-1,0,no,0,0,-0.07785056792489131,no,0.5587,Periferia
2058,60,housemaid,married,primary,0,211,0,0,cellular,21,aug,406,1,-1,0,no,0,0,-0.07442604892828603,yes,0.6073,Plasma
2059,43,admin.,single,secondary,0,733,1,0,cellular,21,aug,126,1,88,4,yes,1,0,-0.0449527993103101,no,0.5184,Periferia
2060,59,unemployed,married,secondary,0,1047,0,0,cellular,21,aug,438,1,184,3,yes,1,0,-0.02420889620199923,yes,0.7241,Plasma
2061,39,technician,married,secondary,0,116,0,0,cellular,24,aug,79,2,94,2,no,0,0,-0.109827216150983,yes,0.5457,Periferia
2062,34,student,single,secondary,0,1281,0,0,cellular,25,aug,279,1,117,1,no,0,0,-0.07984261665858278,yes,0.7182,Plasma
2063,32,admin.,married,secondary,0,31,0,0,cellular,28,aug,125,2,95,1,no,0,0,-0.11014728216072583,yes,0.5163,Periferia
2064,34,blue-collar,married,secondary,0,1464,1,0,cellular,28,aug,207,3,130,5,yes,1,0,-0.04259831139649134,yes,0.5853,Periferia
2065,34,services,single,secondary,0,15,0,0,cellular,31,aug,104,1,-1,0,no,0,0,-0.11069337710828064,no,0.6159,No interesante
2066,72,management,married,secondary,0,6199,0,0,cellular,3,sep,531,1,-1,0,no,0,0,-0.06457541148802359,yes,0.7076,Plasma
2068,47,management,married,tertiary,0,0,1,0,cellular,4,sep,65,3,-1,0,no,0,0,-0.08382492082449461,no,0.6515,No interesante
2069,48,management,married,primary,0,606,0,0,cellular,7,sep,589,3,186,6,no,0,0,-0.01922528527748768,yes,0.7558,Nucleo
2070,26,admin.,single,secondary,0,3529,0,1,cellular,7,sep,57,2,-1,0,no,0,0,-0.06643610650052079,no,0.5794,Periferia
2071,32,management,single,tertiary,0,2915,0,0,cellular,8,sep,519,1,131,2,yes,1,0,-0.0211132280553436,yes,0.7695,Nucleo
2073,19,student,single,secondary,0,179,0,0,cellular,24,sep,62,3,-1,0,no,0,0,-0.07025190257058211,no,0.565,Periferia
2074,26,student,single,secondary,0,6036,0,0,cellular,1,oct,152,1,-1,0,no,0,0,-0.049136930805193324,yes,0.5806,Periferia
2075,26,admin.,single,secondary,0,125,0,0,cellular,6,oct,63,1,63,7,no,0,0,-0.06339805388649555,yes,0.5928,Periferia
